0 good agents
      adv rate for q_index :  0 [1e-05, 1e-05]
      adv rate for p_index :  0 [1e-05, 1e-05]
1 good agents
      adv rate for q_index :  1 [1e-05, 1e-05]
      adv rate for p_index :  1 [1e-05, 1e-05]
Using good policy mmmaddpg and bad policy mmmaddpg with 0 adversaries
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -201.58178839184492, time: 9.597
steps: 49975, episodes: 2000, mean episode reward: -529.6149440314094, time: 19.825
steps: 74975, episodes: 3000, mean episode reward: -181.39344933921578, time: 20.349
steps: 99975, episodes: 4000, mean episode reward: -107.53945343853157, time: 20.747
steps: 124975, episodes: 5000, mean episode reward: -103.21507517266166, time: 21.17
steps: 149975, episodes: 6000, mean episode reward: -100.55535878157352, time: 21.657
steps: 174975, episodes: 7000, mean episode reward: -100.38589118306926, time: 21.296
steps: 199975, episodes: 8000, mean episode reward: -98.69040127220177, time: 21.193
steps: 224975, episodes: 9000, mean episode reward: -97.71347966342978, time: 21.287
steps: 249975, episodes: 10000, mean episode reward: -96.5346358888333, time: 21.103
steps: 274975, episodes: 11000, mean episode reward: -91.99916321659576, time: 20.634
steps: 299975, episodes: 12000, mean episode reward: -91.87398282457623, time: 22.544
steps: 324975, episodes: 13000, mean episode reward: -97.88283040902166, time: 21.463
steps: 349975, episodes: 14000, mean episode reward: -94.10378231501896, time: 21.155
steps: 374975, episodes: 15000, mean episode reward: -94.27184694721754, time: 21.372
steps: 399975, episodes: 16000, mean episode reward: -90.84957647857603, time: 21.829
steps: 424975, episodes: 17000, mean episode reward: -89.41754434873627, time: 21.38
steps: 449975, episodes: 18000, mean episode reward: -93.27943929804157, time: 20.726
steps: 474975, episodes: 19000, mean episode reward: -90.05676184006239, time: 21.406
steps: 499975, episodes: 20000, mean episode reward: -89.79257671549232, time: 21.221
steps: 524975, episodes: 21000, mean episode reward: -93.1626163888546, time: 21.362
steps: 549975, episodes: 22000, mean episode reward: -94.13690681641539, time: 21.474
steps: 574975, episodes: 23000, mean episode reward: -90.14317755865434, time: 21.336
steps: 599975, episodes: 24000, mean episode reward: -90.02397426726807, time: 21.313
steps: 624975, episodes: 25000, mean episode reward: -88.45720299924317, time: 21.502
steps: 649975, episodes: 26000, mean episode reward: -84.46413403605838, time: 21.505
steps: 674975, episodes: 27000, mean episode reward: -85.2526684675853, time: 20.992
steps: 699975, episodes: 28000, mean episode reward: -80.50433424690253, time: 21.669
steps: 724975, episodes: 29000, mean episode reward: -82.04821709497064, time: 21.837
steps: 749975, episodes: 30000, mean episode reward: -82.00120713415218, time: 21.553
steps: 774975, episodes: 31000, mean episode reward: -81.48291443291859, time: 21.54
steps: 799975, episodes: 32000, mean episode reward: -79.46419879979531, time: 21.417
steps: 824975, episodes: 33000, mean episode reward: -78.6356151185338, time: 21.414
steps: 849975, episodes: 34000, mean episode reward: -79.34418598490393, time: 21.445
steps: 874975, episodes: 35000, mean episode reward: -79.86419981562402, time: 21.918
steps: 899975, episodes: 36000, mean episode reward: -79.99994771665618, time: 22.243
steps: 924975, episodes: 37000, mean episode reward: -80.93375544727901, time: 22.395
steps: 949975, episodes: 38000, mean episode reward: -79.24288175817354, time: 22.6
steps: 974975, episodes: 39000, mean episode reward: -77.71371992308615, time: 22.637
steps: 999975, episodes: 40000, mean episode reward: -82.32039254946059, time: 22.087
steps: 1024975, episodes: 41000, mean episode reward: -80.54741049743541, time: 21.451
steps: 1049975, episodes: 42000, mean episode reward: -80.95413628383771, time: 21.507
steps: 1074975, episodes: 43000, mean episode reward: -76.60896748934519, time: 21.259
steps: 1099975, episodes: 44000, mean episode reward: -75.4717560385838, time: 21.378
steps: 1124975, episodes: 45000, mean episode reward: -72.59830951494793, time: 21.366
steps: 1149975, episodes: 46000, mean episode reward: -76.75126833519016, time: 21.341
steps: 1174975, episodes: 47000, mean episode reward: -74.19898661797156, time: 21.487
steps: 1199975, episodes: 48000, mean episode reward: -72.74993894509919, time: 21.472
steps: 1224975, episodes: 49000, mean episode reward: -71.1875884971692, time: 21.376
steps: 1249975, episodes: 50000, mean episode reward: -74.26049425172585, time: 21.334
steps: 1274975, episodes: 51000, mean episode reward: -74.08205016067352, time: 21.306
steps: 1299975, episodes: 52000, mean episode reward: -74.46097010431174, time: 21.524
steps: 1324975, episodes: 53000, mean episode reward: -70.29243247761383, time: 21.348
steps: 1349975, episodes: 54000, mean episode reward: -69.1833495144709, time: 21.397
steps: 1374975, episodes: 55000, mean episode reward: -66.12324146857796, time: 21.344
steps: 1399975, episodes: 56000, mean episode reward: -67.06131904595249, time: 21.4
steps: 1424975, episodes: 57000, mean episode reward: -65.14352282293594, time: 21.333
steps: 1449975, episodes: 58000, mean episode reward: -65.42061353262305, time: 21.335
steps: 1474975, episodes: 59000, mean episode reward: -67.1484979179551, time: 20.291
steps: 1499975, episodes: 60000, mean episode reward: -71.93984448220459, time: 21.351
steps: 1524975, episodes: 61000, mean episode reward: -67.60681610834816, time: 21.354
steps: 1549975, episodes: 62000, mean episode reward: -68.94689500655006, time: 21.351
steps: 1574975, episodes: 63000, mean episode reward: -65.20620803101262, time: 21.415
steps: 1599975, episodes: 64000, mean episode reward: -65.49560667670289, time: 21.38
steps: 1624975, episodes: 65000, mean episode reward: -65.42559670596243, time: 21.378
steps: 1649975, episodes: 66000, mean episode reward: -66.37079288998872, time: 21.309
steps: 1674975, episodes: 67000, mean episode reward: -67.23250914591956, time: 21.332
steps: 1699975, episodes: 68000, mean episode reward: -72.42593633820579, time: 21.397
steps: 1724975, episodes: 69000, mean episode reward: -68.36962066069466, time: 21.432
steps: 1749975, episodes: 70000, mean episode reward: -67.94002124164274, time: 19.865
steps: 1774975, episodes: 71000, mean episode reward: -70.39152157233079, time: 20.607
steps: 1799975, episodes: 72000, mean episode reward: -73.23921749771532, time: 21.554
steps: 1824975, episodes: 73000, mean episode reward: -71.06046812534854, time: 21.551
steps: 1849975, episodes: 74000, mean episode reward: -70.5426898681967, time: 21.587
steps: 1874975, episodes: 75000, mean episode reward: -68.12496739296866, time: 20.859
steps: 1899975, episodes: 76000, mean episode reward: -69.13487367558243, time: 22.392
steps: 1924975, episodes: 77000, mean episode reward: -70.88525966525557, time: 21.771
steps: 1949975, episodes: 78000, mean episode reward: -70.15318560039661, time: 20.037
steps: 1974975, episodes: 79000, mean episode reward: -73.23690966237515, time: 21.174
steps: 1999975, episodes: 80000, mean episode reward: -72.48166622152124, time: 21.356
steps: 2024975, episodes: 81000, mean episode reward: -71.2867482908938, time: 21.588
steps: 2049975, episodes: 82000, mean episode reward: -78.1321481272791, time: 21.655
steps: 2074975, episodes: 83000, mean episode reward: -75.36208482132905, time: 21.489
steps: 2099975, episodes: 84000, mean episode reward: -77.10994817797567, time: 21.389
steps: 2124975, episodes: 85000, mean episode reward: -81.32889968140955, time: 20.913
steps: 2149975, episodes: 86000, mean episode reward: -74.88734763249909, time: 21.389
steps: 2174975, episodes: 87000, mean episode reward: -73.0380153642747, time: 21.588
steps: 2199975, episodes: 88000, mean episode reward: -72.14688494519324, time: 21.415
steps: 2224975, episodes: 89000, mean episode reward: -76.2796091376184, time: 21.493
steps: 2249975, episodes: 90000, mean episode reward: -76.73589610311146, time: 21.538
steps: 2274975, episodes: 91000, mean episode reward: -74.98051764174272, time: 21.455
steps: 2299975, episodes: 92000, mean episode reward: -72.47222031120923, time: 21.374
steps: 2324975, episodes: 93000, mean episode reward: -72.38592313457633, time: 21.631
steps: 2349975, episodes: 94000, mean episode reward: -71.66178637428082, time: 21.466
steps: 2374975, episodes: 95000, mean episode reward: -73.56347430775166, time: 21.47
steps: 2399975, episodes: 96000, mean episode reward: -72.18027762779906, time: 21.407
steps: 2424975, episodes: 97000, mean episode reward: -72.02426446146482, time: 21.471
steps: 2449975, episodes: 98000, mean episode reward: -68.48487510427725, time: 21.528
steps: 2474975, episodes: 99000, mean episode reward: -71.48789699961102, time: 21.436
steps: 2499975, episodes: 100000, mean episode reward: -71.444436058773, time: 21.042
...Finished total of 100001 episodes.
