0 good agents
      adv rate for q_index :  0 [1e-05, 1e-05, 1e-05]
      adv rate for p_index :  0 [1e-05, 1e-05, 1e-05]
1 good agents
      adv rate for q_index :  1 [1e-05, 1e-05, 1e-05]
      adv rate for p_index :  1 [1e-05, 1e-05, 1e-05]
2 good agents
      adv rate for q_index :  2 [1e-05, 1e-05, 1e-05]
      adv rate for p_index :  2 [1e-05, 1e-05, 1e-05]
Using good policy mmmaddpg and bad policy mmmaddpg with 0 adversaries
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -224.75390132161866, time: 18.312
steps: 49975, episodes: 2000, mean episode reward: -237.29288424323505, time: 36.962
steps: 74975, episodes: 3000, mean episode reward: -194.334916638278, time: 36.516
steps: 99975, episodes: 4000, mean episode reward: -181.38886642468373, time: 36.56
steps: 124975, episodes: 5000, mean episode reward: -177.11744871266293, time: 36.595
steps: 149975, episodes: 6000, mean episode reward: -173.74726796009392, time: 36.524
steps: 174975, episodes: 7000, mean episode reward: -170.6909835026288, time: 36.623
steps: 199975, episodes: 8000, mean episode reward: -169.07760937581597, time: 36.652
steps: 224975, episodes: 9000, mean episode reward: -167.55395429994346, time: 36.643
steps: 249975, episodes: 10000, mean episode reward: -165.14539770491862, time: 36.77
steps: 274975, episodes: 11000, mean episode reward: -164.75902032149816, time: 34.904
steps: 299975, episodes: 12000, mean episode reward: -162.79041802528826, time: 36.439
steps: 324975, episodes: 13000, mean episode reward: -162.29236637731597, time: 37.544
steps: 349975, episodes: 14000, mean episode reward: -160.7643296209027, time: 36.865
steps: 374975, episodes: 15000, mean episode reward: -160.41982108218753, time: 36.279
steps: 399975, episodes: 16000, mean episode reward: -159.93032891107555, time: 36.986
steps: 424975, episodes: 17000, mean episode reward: -157.91338206023445, time: 37.019
steps: 449975, episodes: 18000, mean episode reward: -158.72199173041608, time: 37.14
steps: 474975, episodes: 19000, mean episode reward: -159.4759567947784, time: 37.337
steps: 499975, episodes: 20000, mean episode reward: -158.76467815587387, time: 36.897
steps: 524975, episodes: 21000, mean episode reward: -158.17692442671023, time: 37.092
steps: 549975, episodes: 22000, mean episode reward: -157.54457468114245, time: 36.814
steps: 574975, episodes: 23000, mean episode reward: -157.2956543340222, time: 36.636
steps: 599975, episodes: 24000, mean episode reward: -156.79702317692357, time: 37.372
steps: 624975, episodes: 25000, mean episode reward: -155.0823812320449, time: 37.644
steps: 649975, episodes: 26000, mean episode reward: -155.78511219842687, time: 37.377
steps: 674975, episodes: 27000, mean episode reward: -156.88335022440052, time: 37.305
steps: 699975, episodes: 28000, mean episode reward: -157.0749414688255, time: 36.853
steps: 724975, episodes: 29000, mean episode reward: -155.999258908394, time: 37.14
steps: 749975, episodes: 30000, mean episode reward: -156.12213818733335, time: 38.768
steps: 774975, episodes: 31000, mean episode reward: -154.0120782807275, time: 37.247
steps: 799975, episodes: 32000, mean episode reward: -156.41573418186027, time: 38.345
steps: 824975, episodes: 33000, mean episode reward: -154.43535662679724, time: 39.028
steps: 849975, episodes: 34000, mean episode reward: -154.87678885097873, time: 38.401
steps: 874975, episodes: 35000, mean episode reward: -154.568568945173, time: 38.572
steps: 899975, episodes: 36000, mean episode reward: -153.2164971320659, time: 43.963
steps: 924975, episodes: 37000, mean episode reward: -152.6479459802807, time: 45.746
