0 good agents
      adv rate for q_index :  0 [1e-05, 1e-05]
      adv rate for p_index :  0 [1e-05, 1e-05]
1 good agents
      adv rate for q_index :  1 [1e-05, 1e-05]
      adv rate for p_index :  1 [1e-05, 1e-05]
Using good policy mmmaddpg and bad policy mmmaddpg with 0 adversaries
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -224.21304339930327, time: 10.168
steps: 49975, episodes: 2000, mean episode reward: -457.55522308977766, time: 20.992
steps: 74975, episodes: 3000, mean episode reward: -166.2517029853334, time: 20.966
steps: 99975, episodes: 4000, mean episode reward: -112.56823649314421, time: 21.055
steps: 124975, episodes: 5000, mean episode reward: -97.08022317520674, time: 20.787
steps: 149975, episodes: 6000, mean episode reward: -91.31179178417933, time: 19.264
steps: 174975, episodes: 7000, mean episode reward: -92.47641485242417, time: 19.581
steps: 199975, episodes: 8000, mean episode reward: -91.50888426661768, time: 21.147
steps: 224975, episodes: 9000, mean episode reward: -94.45510789317845, time: 21.122
steps: 249975, episodes: 10000, mean episode reward: -90.30834970434364, time: 21.204
steps: 274975, episodes: 11000, mean episode reward: -89.8835507095146, time: 21.231
steps: 299975, episodes: 12000, mean episode reward: -84.72104448162229, time: 21.249
steps: 324975, episodes: 13000, mean episode reward: -88.92930304095091, time: 21.276
steps: 349975, episodes: 14000, mean episode reward: -86.79639571320124, time: 21.183
steps: 374975, episodes: 15000, mean episode reward: -85.6731070436223, time: 21.286
steps: 399975, episodes: 16000, mean episode reward: -79.19257031290375, time: 21.322
steps: 424975, episodes: 17000, mean episode reward: -77.60141485629855, time: 21.243
steps: 449975, episodes: 18000, mean episode reward: -77.0808656375706, time: 21.258
steps: 474975, episodes: 19000, mean episode reward: -78.34286119444913, time: 21.3
steps: 499975, episodes: 20000, mean episode reward: -78.26425527120365, time: 21.315
steps: 524975, episodes: 21000, mean episode reward: -76.95199443138694, time: 21.298
steps: 549975, episodes: 22000, mean episode reward: -75.58123038254018, time: 21.309
steps: 574975, episodes: 23000, mean episode reward: -76.03463085335943, time: 21.349
steps: 599975, episodes: 24000, mean episode reward: -73.50030391875201, time: 21.288
steps: 624975, episodes: 25000, mean episode reward: -75.2413410696623, time: 21.358
steps: 649975, episodes: 26000, mean episode reward: -69.81526666941537, time: 21.347
steps: 674975, episodes: 27000, mean episode reward: -75.68951878417097, time: 21.435
steps: 699975, episodes: 28000, mean episode reward: -73.40040322805345, time: 21.084
steps: 724975, episodes: 29000, mean episode reward: -71.84500340692897, time: 21.359
steps: 749975, episodes: 30000, mean episode reward: -72.61588810902214, time: 21.333
steps: 774975, episodes: 31000, mean episode reward: -74.55852756617146, time: 21.472
steps: 799975, episodes: 32000, mean episode reward: -73.46019528598767, time: 21.322
steps: 824975, episodes: 33000, mean episode reward: -69.19411530860451, time: 21.267
steps: 849975, episodes: 34000, mean episode reward: -70.48562849838412, time: 21.35
steps: 874975, episodes: 35000, mean episode reward: -72.93185828722018, time: 21.329
steps: 899975, episodes: 36000, mean episode reward: -75.3344777128355, time: 21.321
steps: 924975, episodes: 37000, mean episode reward: -76.96014222090248, time: 21.425
steps: 949975, episodes: 38000, mean episode reward: -78.42287417239196, time: 21.361
steps: 974975, episodes: 39000, mean episode reward: -83.78177499306385, time: 21.196
steps: 999975, episodes: 40000, mean episode reward: -80.37405942775536, time: 21.395
steps: 1024975, episodes: 41000, mean episode reward: -81.59736101938083, time: 21.356
steps: 1049975, episodes: 42000, mean episode reward: -82.74624578698852, time: 21.54
steps: 1074975, episodes: 43000, mean episode reward: -78.92626448544931, time: 21.506
steps: 1099975, episodes: 44000, mean episode reward: -80.68393197298168, time: 21.621
steps: 1124975, episodes: 45000, mean episode reward: -77.84763482504873, time: 20.935
steps: 1149975, episodes: 46000, mean episode reward: -77.95923681541035, time: 20.149
steps: 1174975, episodes: 47000, mean episode reward: -76.33438784812142, time: 21.028
steps: 1199975, episodes: 48000, mean episode reward: -76.79180897625525, time: 21.926
steps: 1224975, episodes: 49000, mean episode reward: -81.98873156417837, time: 21.673
steps: 1249975, episodes: 50000, mean episode reward: -83.28208399940696, time: 20.978
steps: 1274975, episodes: 51000, mean episode reward: -81.9724842906368, time: 21.094
steps: 1299975, episodes: 52000, mean episode reward: -85.57703119832175, time: 21.782
steps: 1324975, episodes: 53000, mean episode reward: -83.87911134195458, time: 21.622
steps: 1349975, episodes: 54000, mean episode reward: -80.38134222223657, time: 21.612
steps: 1374975, episodes: 55000, mean episode reward: -79.14229828615103, time: 21.613
steps: 1399975, episodes: 56000, mean episode reward: -78.84036226178942, time: 21.581
steps: 1424975, episodes: 57000, mean episode reward: -80.5000437743592, time: 21.644
steps: 1449975, episodes: 58000, mean episode reward: -76.57936637193292, time: 21.697
steps: 1474975, episodes: 59000, mean episode reward: -77.56752623274384, time: 21.682
steps: 1499975, episodes: 60000, mean episode reward: -77.90219407022204, time: 21.694
steps: 1524975, episodes: 61000, mean episode reward: -82.2846526996363, time: 21.589
steps: 1549975, episodes: 62000, mean episode reward: -77.43953767717886, time: 22.334
steps: 1574975, episodes: 63000, mean episode reward: -80.13669504248857, time: 21.524
steps: 1599975, episodes: 64000, mean episode reward: -76.38817276988004, time: 21.435
steps: 1624975, episodes: 65000, mean episode reward: -81.02591302983285, time: 21.492
steps: 1649975, episodes: 66000, mean episode reward: -77.80578158385362, time: 21.457
steps: 1674975, episodes: 67000, mean episode reward: -75.51534852862451, time: 20.376
steps: 1699975, episodes: 68000, mean episode reward: -73.76987308031276, time: 20.106
steps: 1724975, episodes: 69000, mean episode reward: -72.16250359950209, time: 20.077
steps: 1749975, episodes: 70000, mean episode reward: -72.39499019369515, time: 21.468
steps: 1774975, episodes: 71000, mean episode reward: -72.23640488993065, time: 21.417
steps: 1799975, episodes: 72000, mean episode reward: -74.02295693820733, time: 21.427
steps: 1824975, episodes: 73000, mean episode reward: -78.58731002250849, time: 21.472
steps: 1849975, episodes: 74000, mean episode reward: -79.75385583339194, time: 21.516
steps: 1874975, episodes: 75000, mean episode reward: -77.35094949148501, time: 21.478
steps: 1899975, episodes: 76000, mean episode reward: -83.15419691253169, time: 21.432
steps: 1924975, episodes: 77000, mean episode reward: -79.29125969928543, time: 21.622
steps: 1949975, episodes: 78000, mean episode reward: -80.93154402172877, time: 21.453
steps: 1974975, episodes: 79000, mean episode reward: -79.89649702915223, time: 21.706
steps: 1999975, episodes: 80000, mean episode reward: -80.09491457549389, time: 21.655
steps: 2024975, episodes: 81000, mean episode reward: -81.18846838081657, time: 21.64
steps: 2049975, episodes: 82000, mean episode reward: -82.08330438368075, time: 21.5
steps: 2074975, episodes: 83000, mean episode reward: -79.24648108386208, time: 21.485
steps: 2099975, episodes: 84000, mean episode reward: -77.1472880010172, time: 21.415
