0 good agents
      adv rate for q_index :  0 [1e-05, 1e-05]
      adv rate for p_index :  0 [1e-05, 1e-05]
1 good agents
      adv rate for q_index :  1 [1e-05, 1e-05]
      adv rate for p_index :  1 [1e-05, 1e-05]
Using good policy mmmaddpg and bad policy mmmaddpg with 0 adversaries
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -152.81633120026518, time: 40.679
steps: 49975, episodes: 2000, mean episode reward: -175.07627729922623, time: 51.149
steps: 74975, episodes: 3000, mean episode reward: -60.117573169279275, time: 51.375
steps: 99975, episodes: 4000, mean episode reward: -59.53828116112131, time: 51.368
steps: 124975, episodes: 5000, mean episode reward: -58.084848043814496, time: 51.69
steps: 149975, episodes: 6000, mean episode reward: -61.08482657235483, time: 51.355
steps: 174975, episodes: 7000, mean episode reward: -59.28633228063473, time: 50.669
steps: 199975, episodes: 8000, mean episode reward: -58.70158311524222, time: 50.253
steps: 224975, episodes: 9000, mean episode reward: -60.078898272047724, time: 50.569
steps: 249975, episodes: 10000, mean episode reward: -64.22515994533799, time: 50.782
steps: 274975, episodes: 11000, mean episode reward: -60.776476133195565, time: 51.414
steps: 299975, episodes: 12000, mean episode reward: -61.25605845611702, time: 50.59
steps: 324975, episodes: 13000, mean episode reward: -63.78670449633354, time: 50.886
steps: 349975, episodes: 14000, mean episode reward: -62.929158044842026, time: 50.38
steps: 374975, episodes: 15000, mean episode reward: -66.16047250617333, time: 50.487
steps: 399975, episodes: 16000, mean episode reward: -62.29092318382475, time: 51.088
steps: 424975, episodes: 17000, mean episode reward: -62.445233823713195, time: 51.082
steps: 449975, episodes: 18000, mean episode reward: -62.321669381277445, time: 51.178
steps: 474975, episodes: 19000, mean episode reward: -62.504328646784096, time: 50.7
steps: 499975, episodes: 20000, mean episode reward: -64.11879589281986, time: 50.443
steps: 524975, episodes: 21000, mean episode reward: -67.81864659687199, time: 51.188
steps: 549975, episodes: 22000, mean episode reward: -61.97282284610557, time: 51.039
steps: 574975, episodes: 23000, mean episode reward: -64.44581063372034, time: 51.084
steps: 599975, episodes: 24000, mean episode reward: -63.045991817917084, time: 51.435
steps: 624975, episodes: 25000, mean episode reward: -62.23530909574947, time: 51.266
steps: 649975, episodes: 26000, mean episode reward: -65.03003972163356, time: 50.982
steps: 674975, episodes: 27000, mean episode reward: -61.99326266675759, time: 50.817
steps: 699975, episodes: 28000, mean episode reward: -66.132567018613, time: 50.941
steps: 724975, episodes: 29000, mean episode reward: -61.513330928193305, time: 50.912
steps: 749975, episodes: 30000, mean episode reward: -62.52748138600212, time: 50.866
steps: 774975, episodes: 31000, mean episode reward: -64.79593240100796, time: 51.041
steps: 799975, episodes: 32000, mean episode reward: -65.71598155474712, time: 50.906
steps: 824975, episodes: 33000, mean episode reward: -65.81332420849334, time: 51.2
steps: 849975, episodes: 34000, mean episode reward: -60.68323971474599, time: 51.217
steps: 874975, episodes: 35000, mean episode reward: -65.87516065379221, time: 50.84
steps: 899975, episodes: 36000, mean episode reward: -66.73460034753676, time: 51.022
steps: 924975, episodes: 37000, mean episode reward: -69.35988016299639, time: 51.182
steps: 949975, episodes: 38000, mean episode reward: -64.23788878406074, time: 50.645
steps: 974975, episodes: 39000, mean episode reward: -65.92649274166763, time: 50.77
steps: 999975, episodes: 40000, mean episode reward: -66.5637680463267, time: 50.895
steps: 1024975, episodes: 41000, mean episode reward: -69.28027036340674, time: 51.064
steps: 1049975, episodes: 42000, mean episode reward: -68.64329100946819, time: 51.671
steps: 1074975, episodes: 43000, mean episode reward: -69.48784944722719, time: 51.388
steps: 1099975, episodes: 44000, mean episode reward: -66.0012082557731, time: 51.585
steps: 1124975, episodes: 45000, mean episode reward: -69.1198665912785, time: 50.8
steps: 1149975, episodes: 46000, mean episode reward: -64.47598785533701, time: 51.084
steps: 1174975, episodes: 47000, mean episode reward: -67.90731667681084, time: 51.274
steps: 1199975, episodes: 48000, mean episode reward: -69.42293955627521, time: 51.498
steps: 1224975, episodes: 49000, mean episode reward: -67.67492643264819, time: 51.262
steps: 1249975, episodes: 50000, mean episode reward: -71.03160979497503, time: 51.392
steps: 1274975, episodes: 51000, mean episode reward: -65.98486002542198, time: 51.576
steps: 1299975, episodes: 52000, mean episode reward: -68.29996599275691, time: 51.212
steps: 1324975, episodes: 53000, mean episode reward: -67.83824456906189, time: 51.322
steps: 1349975, episodes: 54000, mean episode reward: -67.27955921680919, time: 51.084
steps: 1374975, episodes: 55000, mean episode reward: -67.13549643482172, time: 51.307
steps: 1399975, episodes: 56000, mean episode reward: -67.31980761302658, time: 51.189
steps: 1424975, episodes: 57000, mean episode reward: -69.5728091209882, time: 51.534
steps: 1449975, episodes: 58000, mean episode reward: -66.38292534778236, time: 50.952
steps: 1474975, episodes: 59000, mean episode reward: -66.6386658128213, time: 51.691
steps: 1499975, episodes: 60000, mean episode reward: -64.55348031209674, time: 51.403
steps: 1524975, episodes: 61000, mean episode reward: -67.96398801845903, time: 51.321
steps: 1549975, episodes: 62000, mean episode reward: -67.9467699434238, time: 51.261
steps: 1574975, episodes: 63000, mean episode reward: -65.98224559425124, time: 51.603
steps: 1599975, episodes: 64000, mean episode reward: -67.45524596097859, time: 51.37
steps: 1624975, episodes: 65000, mean episode reward: -66.84829582952135, time: 51.236
steps: 1649975, episodes: 66000, mean episode reward: -67.74799965190881, time: 51.872
steps: 1674975, episodes: 67000, mean episode reward: -68.46894955790621, time: 51.437
steps: 1699975, episodes: 68000, mean episode reward: -65.5276028045701, time: 50.791
steps: 1724975, episodes: 69000, mean episode reward: -65.58425923300842, time: 51.5
steps: 1749975, episodes: 70000, mean episode reward: -69.13246378652721, time: 52.159
steps: 1774975, episodes: 71000, mean episode reward: -65.69937651057397, time: 52.704
steps: 1799975, episodes: 72000, mean episode reward: -67.3868236874447, time: 53.495
steps: 1824975, episodes: 73000, mean episode reward: -64.82615104010867, time: 52.196
steps: 1849975, episodes: 74000, mean episode reward: -66.22948189785549, time: 52.211
steps: 1874975, episodes: 75000, mean episode reward: -67.4818610471237, time: 53.482
steps: 1899975, episodes: 76000, mean episode reward: -68.1648524838944, time: 54.16
steps: 1924975, episodes: 77000, mean episode reward: -67.91148058620267, time: 52.674
steps: 1949975, episodes: 78000, mean episode reward: -67.36105570507668, time: 53.752
steps: 1974975, episodes: 79000, mean episode reward: -67.73078569100998, time: 53.901
steps: 1999975, episodes: 80000, mean episode reward: -66.55392841672618, time: 53.127
steps: 2024975, episodes: 81000, mean episode reward: -67.48119006498123, time: 54.121
steps: 2049975, episodes: 82000, mean episode reward: -67.8639814497006, time: 53.355
steps: 2074975, episodes: 83000, mean episode reward: -66.44710334919085, time: 53.712
steps: 2099975, episodes: 84000, mean episode reward: -64.14354533451801, time: 53.217
steps: 2124975, episodes: 85000, mean episode reward: -66.18446563050964, time: 54.302
steps: 2149975, episodes: 86000, mean episode reward: -69.09791722733989, time: 53.608
steps: 2174975, episodes: 87000, mean episode reward: -66.74558769246582, time: 53.159
steps: 2199975, episodes: 88000, mean episode reward: -67.7407216679304, time: 53.605
steps: 2224975, episodes: 89000, mean episode reward: -66.76194108688627, time: 54.347
steps: 2249975, episodes: 90000, mean episode reward: -66.26007788965114, time: 53.847
steps: 2274975, episodes: 91000, mean episode reward: -67.39158554585828, time: 54.073
steps: 2299975, episodes: 92000, mean episode reward: -68.714593392626, time: 53.081
steps: 2324975, episodes: 93000, mean episode reward: -70.86606141619104, time: 53.042
steps: 2349975, episodes: 94000, mean episode reward: -64.96306311250609, time: 52.29
steps: 2374975, episodes: 95000, mean episode reward: -65.7027106724122, time: 53.687
steps: 2399975, episodes: 96000, mean episode reward: -67.30255846342806, time: 53.136
steps: 2424975, episodes: 97000, mean episode reward: -69.20132688814957, time: 54.042
steps: 2449975, episodes: 98000, mean episode reward: -66.04578365381603, time: 53.752
steps: 2474975, episodes: 99000, mean episode reward: -67.86227197318146, time: 54.103
steps: 2499975, episodes: 100000, mean episode reward: -68.74809660128724, time: 49.762
...Finished total of 100001 episodes.
des.
