0 good agents
      adv rate for q_index :  0 [1e-05, 1e-05]
      adv rate for p_index :  0 [1e-05, 1e-05]
1 good agents
      adv rate for q_index :  1 [1e-05, 1e-05]
      adv rate for p_index :  1 [1e-05, 1e-05]
Using good policy mmmaddpg and bad policy mmmaddpg with 0 adversaries
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -156.68231435510359, time: 19.873
steps: 49975, episodes: 2000, mean episode reward: -119.65087000192985, time: 26.235
steps: 74975, episodes: 3000, mean episode reward: -61.99538159602521, time: 25.647
steps: 99975, episodes: 4000, mean episode reward: -58.49501167031395, time: 25.8
steps: 124975, episodes: 5000, mean episode reward: -58.55727414910897, time: 25.959
steps: 149975, episodes: 6000, mean episode reward: -63.652766900139326, time: 25.954
steps: 174975, episodes: 7000, mean episode reward: -60.85796819918683, time: 25.889
steps: 199975, episodes: 8000, mean episode reward: -61.109496100457484, time: 26.319
steps: 224975, episodes: 9000, mean episode reward: -60.37217487595497, time: 27.547
steps: 249975, episodes: 10000, mean episode reward: -56.015959018122985, time: 26.656
steps: 274975, episodes: 11000, mean episode reward: -57.89825787001357, time: 26.437
steps: 299975, episodes: 12000, mean episode reward: -61.92076876050545, time: 26.581
steps: 324975, episodes: 13000, mean episode reward: -60.733600888180156, time: 26.134
steps: 349975, episodes: 14000, mean episode reward: -60.2677675407468, time: 27.117
steps: 374975, episodes: 15000, mean episode reward: -59.31161291544481, time: 29.558
steps: 399975, episodes: 16000, mean episode reward: -59.399191446345476, time: 28.395
steps: 424975, episodes: 17000, mean episode reward: -56.96321238573201, time: 26.415
steps: 449975, episodes: 18000, mean episode reward: -60.79580481457142, time: 27.019
steps: 474975, episodes: 19000, mean episode reward: -58.92236408785535, time: 28.015
steps: 499975, episodes: 20000, mean episode reward: -60.90199808400972, time: 26.834
steps: 524975, episodes: 21000, mean episode reward: -58.39381612803502, time: 26.661
steps: 549975, episodes: 22000, mean episode reward: -61.73344403128384, time: 26.534
steps: 574975, episodes: 23000, mean episode reward: -59.22394440700892, time: 26.703
steps: 599975, episodes: 24000, mean episode reward: -59.59493976327486, time: 26.654
steps: 624975, episodes: 25000, mean episode reward: -59.77789595054216, time: 26.678
steps: 649975, episodes: 26000, mean episode reward: -60.181766123303575, time: 26.651
steps: 674975, episodes: 27000, mean episode reward: -60.60622368480283, time: 28.38
steps: 699975, episodes: 28000, mean episode reward: -58.82024299435851, time: 35.594
steps: 724975, episodes: 29000, mean episode reward: -57.282468050816895, time: 42.912
steps: 749975, episodes: 30000, mean episode reward: -61.527439217119486, time: 45.453
steps: 774975, episodes: 31000, mean episode reward: -57.50349687570817, time: 44.676
steps: 799975, episodes: 32000, mean episode reward: -59.25141160806651, time: 45.572
steps: 824975, episodes: 33000, mean episode reward: -58.521789839689596, time: 45.789
steps: 849975, episodes: 34000, mean episode reward: -60.27041798760015, time: 45.321
steps: 874975, episodes: 35000, mean episode reward: -60.37668095816584, time: 45.721
steps: 899975, episodes: 36000, mean episode reward: -57.211014839254254, time: 45.013
steps: 924975, episodes: 37000, mean episode reward: -59.147894998801576, time: 45.935
steps: 949975, episodes: 38000, mean episode reward: -57.71363055563891, time: 45.615
steps: 974975, episodes: 39000, mean episode reward: -60.08422743666908, time: 46.099
steps: 999975, episodes: 40000, mean episode reward: -58.97239189270506, time: 45.856
steps: 1024975, episodes: 41000, mean episode reward: -58.98444302715839, time: 46.002
steps: 1049975, episodes: 42000, mean episode reward: -60.3162897278958, time: 46.032
steps: 1074975, episodes: 43000, mean episode reward: -58.3905653042047, time: 46.17
steps: 1099975, episodes: 44000, mean episode reward: -59.88937178077987, time: 46.598
steps: 1124975, episodes: 45000, mean episode reward: -58.072535620893476, time: 45.59
steps: 1149975, episodes: 46000, mean episode reward: -58.52441314139532, time: 45.898
steps: 1174975, episodes: 47000, mean episode reward: -59.93082905841449, time: 45.953
steps: 1199975, episodes: 48000, mean episode reward: -60.08071080393495, time: 46.2
steps: 1224975, episodes: 49000, mean episode reward: -59.59305588637916, time: 44.783
steps: 1249975, episodes: 50000, mean episode reward: -59.40113666082888, time: 45.848
steps: 1274975, episodes: 51000, mean episode reward: -56.24306825120627, time: 46.05
steps: 1299975, episodes: 52000, mean episode reward: -56.593248242427016, time: 46.329
steps: 1324975, episodes: 53000, mean episode reward: -57.554372919459084, time: 45.924
steps: 1349975, episodes: 54000, mean episode reward: -57.12538966621192, time: 45.908
steps: 1374975, episodes: 55000, mean episode reward: -59.73507197060857, time: 45.846
steps: 1399975, episodes: 56000, mean episode reward: -56.84599520620129, time: 46.919
steps: 1424975, episodes: 57000, mean episode reward: -59.134313684182956, time: 46.174
steps: 1449975, episodes: 58000, mean episode reward: -57.040709758288706, time: 46.411
steps: 1474975, episodes: 59000, mean episode reward: -58.28530586332526, time: 46.052
steps: 1499975, episodes: 60000, mean episode reward: -58.96084532988706, time: 46.027
steps: 1524975, episodes: 61000, mean episode reward: -57.95595219515803, time: 46.39
steps: 1549975, episodes: 62000, mean episode reward: -60.901996995606666, time: 46.209
steps: 1574975, episodes: 63000, mean episode reward: -61.222265672601765, time: 46.02
steps: 1599975, episodes: 64000, mean episode reward: -56.16603088402156, time: 46.217
