0 good agents
      adv rate for q_index :  0 [1e-05, 1e-05, 1e-05]
      adv rate for p_index :  0 [1e-05, 1e-05, 1e-05]
1 good agents
      adv rate for q_index :  1 [1e-05, 1e-05, 1e-05]
      adv rate for p_index :  1 [1e-05, 1e-05, 1e-05]
2 good agents
      adv rate for q_index :  2 [1e-05, 1e-05, 1e-05]
      adv rate for p_index :  2 [1e-05, 1e-05, 1e-05]
Using good policy mmmaddpg and bad policy mmmaddpg with 0 adversaries
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -664.8934803187047, time: 111.978
steps: 49975, episodes: 2000, mean episode reward: -812.4856848269753, time: 130.806
steps: 74975, episodes: 3000, mean episode reward: -606.807045446656, time: 131.511
steps: 99975, episodes: 4000, mean episode reward: -566.497044886236, time: 131.219
steps: 124975, episodes: 5000, mean episode reward: -548.9595735295584, time: 129.955
steps: 149975, episodes: 6000, mean episode reward: -536.9351099743282, time: 131.036
steps: 174975, episodes: 7000, mean episode reward: -526.0485132015319, time: 130.303
steps: 199975, episodes: 8000, mean episode reward: -518.2554243443453, time: 130.036
steps: 224975, episodes: 9000, mean episode reward: -505.02251114955965, time: 128.158
steps: 249975, episodes: 10000, mean episode reward: -507.0984032579279, time: 128.574
steps: 274975, episodes: 11000, mean episode reward: -491.8987336213591, time: 128.805
steps: 299975, episodes: 12000, mean episode reward: -493.52286115491097, time: 130.479
steps: 324975, episodes: 13000, mean episode reward: -489.1229204383091, time: 131.186
steps: 349975, episodes: 14000, mean episode reward: -488.1675258644826, time: 129.945
steps: 374975, episodes: 15000, mean episode reward: -480.6140783146608, time: 128.941
steps: 399975, episodes: 16000, mean episode reward: -477.29410592786536, time: 129.38
steps: 424975, episodes: 17000, mean episode reward: -474.48281218550545, time: 128.09
steps: 449975, episodes: 18000, mean episode reward: -470.5644295321284, time: 128.025
steps: 474975, episodes: 19000, mean episode reward: -466.5030515484952, time: 129.862
steps: 499975, episodes: 20000, mean episode reward: -460.24518094832007, time: 129.964
steps: 524975, episodes: 21000, mean episode reward: -462.935300431423, time: 130.672
steps: 549975, episodes: 22000, mean episode reward: -456.44704680017423, time: 129.481
steps: 574975, episodes: 23000, mean episode reward: -463.49533076516315, time: 130.929
steps: 599975, episodes: 24000, mean episode reward: -462.2489924963957, time: 129.491
steps: 624975, episodes: 25000, mean episode reward: -460.1639054732569, time: 130.305
steps: 649975, episodes: 26000, mean episode reward: -456.046000235473, time: 129.646
steps: 674975, episodes: 27000, mean episode reward: -456.99309645090904, time: 128.757
steps: 699975, episodes: 28000, mean episode reward: -451.3159665611072, time: 128.215
steps: 724975, episodes: 29000, mean episode reward: -455.3141076655218, time: 129.089
steps: 749975, episodes: 30000, mean episode reward: -450.71249097576225, time: 131.22
steps: 774975, episodes: 31000, mean episode reward: -452.73540576754925, time: 131.551
steps: 799975, episodes: 32000, mean episode reward: -449.43996536970883, time: 130.948
steps: 824975, episodes: 33000, mean episode reward: -447.9852272903331, time: 132.051
steps: 849975, episodes: 34000, mean episode reward: -449.4739381768239, time: 131.243
steps: 874975, episodes: 35000, mean episode reward: -448.4043208207628, time: 129.679
steps: 899975, episodes: 36000, mean episode reward: -444.00692628771077, time: 129.688
steps: 924975, episodes: 37000, mean episode reward: -446.5663341296507, time: 129.55
steps: 949975, episodes: 38000, mean episode reward: -442.008503058224, time: 131.171
steps: 974975, episodes: 39000, mean episode reward: -442.119893120159, time: 133.712
steps: 999975, episodes: 40000, mean episode reward: -442.83537394658276, time: 131.314
steps: 1024975, episodes: 41000, mean episode reward: -439.00983202899386, time: 132.2
steps: 1049975, episodes: 42000, mean episode reward: -435.1299627354538, time: 132.395
steps: 1074975, episodes: 43000, mean episode reward: -437.62936960046466, time: 132.876
steps: 1099975, episodes: 44000, mean episode reward: -440.3973684569759, time: 131.317
