0 good agents
      adv rate for q_index :  0 [1e-05, 1e-05]
      adv rate for p_index :  0 [1e-05, 1e-05]
1 good agents
      adv rate for q_index :  1 [1e-05, 1e-05]
      adv rate for p_index :  1 [1e-05, 1e-05]
Using good policy mmmaddpg and bad policy mmmaddpg with 0 adversaries
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -141.96435481673493, time: 34.108
steps: 49975, episodes: 2000, mean episode reward: -99.88905349918889, time: 45.555
steps: 74975, episodes: 3000, mean episode reward: -59.40724871391702, time: 44.486
steps: 99975, episodes: 4000, mean episode reward: -59.658718474159556, time: 44.584
steps: 124975, episodes: 5000, mean episode reward: -59.68726573579143, time: 44.896
steps: 149975, episodes: 6000, mean episode reward: -57.084992612378485, time: 45.214
steps: 174975, episodes: 7000, mean episode reward: -58.61331596823836, time: 44.617
steps: 199975, episodes: 8000, mean episode reward: -55.93036993426925, time: 45.043
steps: 224975, episodes: 9000, mean episode reward: -60.443562146276065, time: 45.153
steps: 249975, episodes: 10000, mean episode reward: -57.26187562121113, time: 45.279
steps: 274975, episodes: 11000, mean episode reward: -60.987733151739945, time: 45.725
steps: 299975, episodes: 12000, mean episode reward: -62.17081447662408, time: 45.272
steps: 324975, episodes: 13000, mean episode reward: -60.11540369686051, time: 45.259
steps: 349975, episodes: 14000, mean episode reward: -57.73511650154146, time: 45.923
steps: 374975, episodes: 15000, mean episode reward: -60.20248728387567, time: 44.735
steps: 399975, episodes: 16000, mean episode reward: -60.7434522636852, time: 44.991
steps: 424975, episodes: 17000, mean episode reward: -57.40220386275856, time: 45.795
steps: 449975, episodes: 18000, mean episode reward: -57.14440920842954, time: 45.275
steps: 474975, episodes: 19000, mean episode reward: -58.22053305354109, time: 44.706
steps: 499975, episodes: 20000, mean episode reward: -60.22981349451903, time: 44.722
steps: 524975, episodes: 21000, mean episode reward: -59.1878115583983, time: 45.264
steps: 549975, episodes: 22000, mean episode reward: -57.92221444688694, time: 45.416
steps: 574975, episodes: 23000, mean episode reward: -58.913671152702506, time: 45.169
steps: 599975, episodes: 24000, mean episode reward: -60.35966462987658, time: 45.327
steps: 624975, episodes: 25000, mean episode reward: -58.27621439365385, time: 45.139
steps: 649975, episodes: 26000, mean episode reward: -58.8597948953101, time: 45.504
steps: 674975, episodes: 27000, mean episode reward: -58.23931587760559, time: 45.263
steps: 699975, episodes: 28000, mean episode reward: -60.73533686722312, time: 45.519
steps: 724975, episodes: 29000, mean episode reward: -61.40497588567544, time: 44.805
steps: 749975, episodes: 30000, mean episode reward: -59.48302768525548, time: 45.565
steps: 774975, episodes: 31000, mean episode reward: -58.63157483257758, time: 44.914
steps: 799975, episodes: 32000, mean episode reward: -59.51519156041741, time: 45.192
steps: 824975, episodes: 33000, mean episode reward: -58.237639874644096, time: 45.071
steps: 849975, episodes: 34000, mean episode reward: -59.56372160168762, time: 45.057
steps: 874975, episodes: 35000, mean episode reward: -58.32974258081714, time: 44.458
steps: 899975, episodes: 36000, mean episode reward: -56.66083859694601, time: 45.51
steps: 924975, episodes: 37000, mean episode reward: -59.53359703024634, time: 45.196
steps: 949975, episodes: 38000, mean episode reward: -57.553671566209445, time: 44.987
steps: 974975, episodes: 39000, mean episode reward: -58.80607471692876, time: 44.67
steps: 999975, episodes: 40000, mean episode reward: -56.93678983317712, time: 45.391
steps: 1024975, episodes: 41000, mean episode reward: -57.609252196420506, time: 45.749
steps: 1049975, episodes: 42000, mean episode reward: -59.86227853351926, time: 45.516
steps: 1074975, episodes: 43000, mean episode reward: -56.35419228997885, time: 45.274
steps: 1099975, episodes: 44000, mean episode reward: -57.56237761763211, time: 44.933
steps: 1124975, episodes: 45000, mean episode reward: -58.2479535627982, time: 45.104
steps: 1149975, episodes: 46000, mean episode reward: -57.73887691865334, time: 45.582
steps: 1174975, episodes: 47000, mean episode reward: -57.13798634085288, time: 45.151
steps: 1199975, episodes: 48000, mean episode reward: -57.07676814436004, time: 45.382
steps: 1224975, episodes: 49000, mean episode reward: -61.58187675300347, time: 45.199
steps: 1249975, episodes: 50000, mean episode reward: -60.624611608871405, time: 45.129
steps: 1274975, episodes: 51000, mean episode reward: -59.51623974155344, time: 45.492
steps: 1299975, episodes: 52000, mean episode reward: -58.287867871290636, time: 45.484
steps: 1324975, episodes: 53000, mean episode reward: -58.015868737585244, time: 45.036
steps: 1349975, episodes: 54000, mean episode reward: -56.06948767527408, time: 45.482
steps: 1374975, episodes: 55000, mean episode reward: -58.75825656075958, time: 45.614
steps: 1399975, episodes: 56000, mean episode reward: -57.08688909911099, time: 45.66
steps: 1424975, episodes: 57000, mean episode reward: -58.9434293099507, time: 45.533
steps: 1449975, episodes: 58000, mean episode reward: -58.14238377195962, time: 45.433
steps: 1474975, episodes: 59000, mean episode reward: -59.99390519829549, time: 45.876
steps: 1499975, episodes: 60000, mean episode reward: -60.332515181892994, time: 45.749
steps: 1524975, episodes: 61000, mean episode reward: -58.464961967516814, time: 45.204
steps: 1549975, episodes: 62000, mean episode reward: -60.403278554622666, time: 45.064
steps: 1574975, episodes: 63000, mean episode reward: -59.46434694155368, time: 45.048
steps: 1599975, episodes: 64000, mean episode reward: -57.12246118609945, time: 45.608
steps: 1624975, episodes: 65000, mean episode reward: -59.655586847254106, time: 45.194
steps: 1649975, episodes: 66000, mean episode reward: -58.42597740663223, time: 44.334
steps: 1674975, episodes: 67000, mean episode reward: -55.87943912877903, time: 45.255
steps: 1699975, episodes: 68000, mean episode reward: -58.56822798413234, time: 45.414
steps: 1724975, episodes: 69000, mean episode reward: -57.326721939720684, time: 45.308
steps: 1749975, episodes: 70000, mean episode reward: -59.74284199348311, time: 45.775
steps: 1774975, episodes: 71000, mean episode reward: -60.23931713734852, time: 45.439
steps: 1799975, episodes: 72000, mean episode reward: -57.324419632957685, time: 45.588
steps: 1824975, episodes: 73000, mean episode reward: -58.49150542323894, time: 44.417
steps: 1849975, episodes: 74000, mean episode reward: -59.41623508314934, time: 45.015
steps: 1874975, episodes: 75000, mean episode reward: -58.35506787360247, time: 45.901
steps: 1899975, episodes: 76000, mean episode reward: -60.850379897442366, time: 45.253
steps: 1924975, episodes: 77000, mean episode reward: -58.507538612993365, time: 45.531
steps: 1949975, episodes: 78000, mean episode reward: -57.5369202885069, time: 45.308
steps: 1974975, episodes: 79000, mean episode reward: -55.522448052627546, time: 45.437
steps: 1999975, episodes: 80000, mean episode reward: -56.68766314866045, time: 45.036
steps: 2024975, episodes: 81000, mean episode reward: -59.1603070789148, time: 44.917
steps: 2049975, episodes: 82000, mean episode reward: -59.613221125251684, time: 45.467
steps: 2074975, episodes: 83000, mean episode reward: -59.06134697595928, time: 45.249
steps: 2099975, episodes: 84000, mean episode reward: -57.8436112168977, time: 45.196
steps: 2124975, episodes: 85000, mean episode reward: -61.13353257939403, time: 45.189
steps: 2149975, episodes: 86000, mean episode reward: -58.600745129735124, time: 45.47
steps: 2174975, episodes: 87000, mean episode reward: -57.946142920904684, time: 45.309
steps: 2199975, episodes: 88000, mean episode reward: -59.41135456026216, time: 45.378
steps: 2224975, episodes: 89000, mean episode reward: -58.412750531225626, time: 45.26
steps: 2249975, episodes: 90000, mean episode reward: -57.69066450846812, time: 45.114
steps: 2274975, episodes: 91000, mean episode reward: -59.05926462289406, time: 45.562
