0 good agents
      adv rate for q_index :  0 [1e-05, 1e-05]
      adv rate for p_index :  0 [1e-05, 1e-05]
1 good agents
      adv rate for q_index :  1 [1e-05, 1e-05]
      adv rate for p_index :  1 [1e-05, 1e-05]
Using good policy mmmaddpg and bad policy mmmaddpg with 0 adversaries
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -164.30146294643544, time: 69.363
steps: 49975, episodes: 2000, mean episode reward: -278.7197656123366, time: 86.793
steps: 74975, episodes: 3000, mean episode reward: -73.91050880041752, time: 78.873
steps: 99975, episodes: 4000, mean episode reward: -66.95914337057278, time: 76.606
steps: 124975, episodes: 5000, mean episode reward: -64.38277628752023, time: 75.808
steps: 149975, episodes: 6000, mean episode reward: -61.86326878258627, time: 77.001
steps: 174975, episodes: 7000, mean episode reward: -65.57212585800805, time: 77.215
steps: 199975, episodes: 8000, mean episode reward: -63.03052298988021, time: 77.213
steps: 224975, episodes: 9000, mean episode reward: -62.00243839790992, time: 78.072
steps: 249975, episodes: 10000, mean episode reward: -62.075022437300966, time: 76.986
steps: 274975, episodes: 11000, mean episode reward: -61.964454541524745, time: 77.464
steps: 299975, episodes: 12000, mean episode reward: -64.92674435407584, time: 77.819
steps: 324975, episodes: 13000, mean episode reward: -65.29826892063099, time: 76.453
steps: 349975, episodes: 14000, mean episode reward: -62.158608589066986, time: 76.274
steps: 374975, episodes: 15000, mean episode reward: -60.356669593333535, time: 75.388
steps: 399975, episodes: 16000, mean episode reward: -64.92019060659564, time: 77.465
steps: 424975, episodes: 17000, mean episode reward: -60.44241855885892, time: 77.699
steps: 449975, episodes: 18000, mean episode reward: -63.26434843558993, time: 76.253
steps: 474975, episodes: 19000, mean episode reward: -61.029143936630454, time: 77.966
steps: 499975, episodes: 20000, mean episode reward: -60.23626148083393, time: 75.19
steps: 524975, episodes: 21000, mean episode reward: -62.65696317516839, time: 76.833
steps: 549975, episodes: 22000, mean episode reward: -59.92529975007918, time: 75.554
steps: 574975, episodes: 23000, mean episode reward: -59.60368092630932, time: 78.576
steps: 599975, episodes: 24000, mean episode reward: -57.59064840732732, time: 77.649
steps: 624975, episodes: 25000, mean episode reward: -58.803688188760944, time: 75.919
steps: 649975, episodes: 26000, mean episode reward: -56.083596944205304, time: 76.004
steps: 674975, episodes: 27000, mean episode reward: -56.96844195420855, time: 76.666
steps: 699975, episodes: 28000, mean episode reward: -56.58938494203697, time: 76.679
steps: 724975, episodes: 29000, mean episode reward: -53.530495153193144, time: 78.819
steps: 749975, episodes: 30000, mean episode reward: -53.31531064010699, time: 78.071
steps: 774975, episodes: 31000, mean episode reward: -52.37561744140523, time: 77.296
steps: 799975, episodes: 32000, mean episode reward: -48.87919128272708, time: 76.755
steps: 824975, episodes: 33000, mean episode reward: -49.31712278333281, time: 77.786
steps: 849975, episodes: 34000, mean episode reward: -46.67690974551712, time: 75.271
steps: 874975, episodes: 35000, mean episode reward: -47.87338833840072, time: 76.642
steps: 899975, episodes: 36000, mean episode reward: -44.88601954364761, time: 77.2
steps: 924975, episodes: 37000, mean episode reward: -45.52120883636347, time: 77.991
steps: 949975, episodes: 38000, mean episode reward: -44.238303208463506, time: 78.215
steps: 974975, episodes: 39000, mean episode reward: -45.31156989846149, time: 78.33
steps: 999975, episodes: 40000, mean episode reward: -44.86391072448599, time: 77.559
steps: 1024975, episodes: 41000, mean episode reward: -41.75111231959321, time: 77.068
steps: 1049975, episodes: 42000, mean episode reward: -40.654477014701335, time: 76.046
steps: 1074975, episodes: 43000, mean episode reward: -41.42727852983888, time: 76.357
steps: 1099975, episodes: 44000, mean episode reward: -40.60604885867213, time: 75.888
steps: 1124975, episodes: 45000, mean episode reward: -38.863147843175476, time: 75.157
steps: 1149975, episodes: 46000, mean episode reward: -39.71793527381835, time: 74.705
steps: 1174975, episodes: 47000, mean episode reward: -38.48824200076268, time: 75.782
steps: 1199975, episodes: 48000, mean episode reward: -39.00292202730723, time: 76.892
steps: 1224975, episodes: 49000, mean episode reward: -38.819719405464205, time: 77.159
