0 good agents
      adv rate for q_index :  0 [1e-05, 1e-05]
      adv rate for p_index :  0 [1e-05, 1e-05]
1 good agents
      adv rate for q_index :  1 [1e-05, 1e-05]
      adv rate for p_index :  1 [1e-05, 1e-05]
Using good policy mmmaddpg and bad policy mmmaddpg with 0 adversaries
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -143.4344087857168, time: 33.789
steps: 49975, episodes: 2000, mean episode reward: -220.5602480313551, time: 50.638
steps: 74975, episodes: 3000, mean episode reward: -67.73661376805316, time: 50.365
steps: 99975, episodes: 4000, mean episode reward: -60.97055750084449, time: 49.869
steps: 124975, episodes: 5000, mean episode reward: -60.28813733077573, time: 51.304
steps: 149975, episodes: 6000, mean episode reward: -60.289321855282466, time: 49.877
steps: 174975, episodes: 7000, mean episode reward: -61.85268273233037, time: 50.783
steps: 199975, episodes: 8000, mean episode reward: -62.07896730574485, time: 49.564
steps: 224975, episodes: 9000, mean episode reward: -63.01782186079172, time: 49.247
steps: 249975, episodes: 10000, mean episode reward: -63.060183954393544, time: 50.775
steps: 274975, episodes: 11000, mean episode reward: -63.49988639634718, time: 50.674
steps: 299975, episodes: 12000, mean episode reward: -61.02842526363961, time: 50.138
steps: 324975, episodes: 13000, mean episode reward: -62.46334357292908, time: 50.912
steps: 349975, episodes: 14000, mean episode reward: -64.89249646125748, time: 48.982
steps: 374975, episodes: 15000, mean episode reward: -63.78970935778986, time: 50.653
steps: 399975, episodes: 16000, mean episode reward: -63.77860390261055, time: 50.051
steps: 424975, episodes: 17000, mean episode reward: -65.8920745290049, time: 50.505
steps: 449975, episodes: 18000, mean episode reward: -65.89712680215071, time: 50.446
steps: 474975, episodes: 19000, mean episode reward: -65.00578318935521, time: 50.865
steps: 499975, episodes: 20000, mean episode reward: -62.74001420052564, time: 50.5
steps: 524975, episodes: 21000, mean episode reward: -71.15238069651232, time: 49.481
steps: 549975, episodes: 22000, mean episode reward: -66.88270065627195, time: 50.484
steps: 574975, episodes: 23000, mean episode reward: -66.04403326466499, time: 51.141
steps: 599975, episodes: 24000, mean episode reward: -64.58570121587577, time: 51.153
steps: 624975, episodes: 25000, mean episode reward: -68.29266913781365, time: 50.434
steps: 649975, episodes: 26000, mean episode reward: -64.2625993568097, time: 49.671
steps: 674975, episodes: 27000, mean episode reward: -68.16544592254266, time: 50.437
steps: 699975, episodes: 28000, mean episode reward: -69.11663428407154, time: 51.57
steps: 724975, episodes: 29000, mean episode reward: -67.54893838704564, time: 51.447
steps: 749975, episodes: 30000, mean episode reward: -64.94594962801263, time: 51.072
steps: 774975, episodes: 31000, mean episode reward: -66.35599527838278, time: 50.757
steps: 799975, episodes: 32000, mean episode reward: -69.14301265639084, time: 49.787
steps: 824975, episodes: 33000, mean episode reward: -65.79271155593261, time: 49.98
steps: 849975, episodes: 34000, mean episode reward: -68.05532087888176, time: 49.677
steps: 874975, episodes: 35000, mean episode reward: -67.30671520751186, time: 51.321
steps: 899975, episodes: 36000, mean episode reward: -68.61117455196026, time: 50.565
steps: 924975, episodes: 37000, mean episode reward: -66.43329645423744, time: 51.0
steps: 949975, episodes: 38000, mean episode reward: -68.25953766765477, time: 50.78
steps: 974975, episodes: 39000, mean episode reward: -67.77476280592153, time: 50.301
steps: 999975, episodes: 40000, mean episode reward: -67.57740620109618, time: 50.606
steps: 1024975, episodes: 41000, mean episode reward: -70.88893737997711, time: 50.566
steps: 1049975, episodes: 42000, mean episode reward: -69.50209766046112, time: 51.742
steps: 1074975, episodes: 43000, mean episode reward: -69.08814273295357, time: 51.508
steps: 1099975, episodes: 44000, mean episode reward: -70.76824424525452, time: 52.23
steps: 1124975, episodes: 45000, mean episode reward: -73.75783617629308, time: 51.221
steps: 1149975, episodes: 46000, mean episode reward: -72.81708702825135, time: 51.589
steps: 1174975, episodes: 47000, mean episode reward: -75.42365814283917, time: 51.368
steps: 1199975, episodes: 48000, mean episode reward: -79.09215414029427, time: 51.827
steps: 1224975, episodes: 49000, mean episode reward: -75.69643463090664, time: 51.56
steps: 1249975, episodes: 50000, mean episode reward: -79.5315301638294, time: 52.542
steps: 1274975, episodes: 51000, mean episode reward: -81.55366623111978, time: 52.349
steps: 1299975, episodes: 52000, mean episode reward: -81.01741749636764, time: 51.016
steps: 1324975, episodes: 53000, mean episode reward: -78.82598938182367, time: 50.378
steps: 1349975, episodes: 54000, mean episode reward: -83.39985729380808, time: 51.632
steps: 1374975, episodes: 55000, mean episode reward: -79.46490557860913, time: 51.991
steps: 1399975, episodes: 56000, mean episode reward: -80.02450248641027, time: 51.934
steps: 1424975, episodes: 57000, mean episode reward: -74.65859330005216, time: 50.913
steps: 1449975, episodes: 58000, mean episode reward: -78.74651083176362, time: 52.354
steps: 1474975, episodes: 59000, mean episode reward: -80.32477305750525, time: 52.647
steps: 1499975, episodes: 60000, mean episode reward: -78.8630487925805, time: 51.604
