0 good agents
      adv rate for q_index :  0 [1e-05, 1e-05, 1e-05]
      adv rate for p_index :  0 [1e-05, 1e-05, 1e-05]
1 good agents
      adv rate for q_index :  1 [1e-05, 1e-05, 1e-05]
      adv rate for p_index :  1 [1e-05, 1e-05, 1e-05]
2 good agents
      adv rate for q_index :  2 [1e-05, 1e-05, 1e-05]
      adv rate for p_index :  2 [1e-05, 1e-05, 1e-05]
Using good policy mmmaddpg and bad policy mmmaddpg with 0 adversaries
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -668.5160379248506, time: 64.166
steps: 49975, episodes: 2000, mean episode reward: -712.8855251532752, time: 82.058
steps: 74975, episodes: 3000, mean episode reward: -577.654714967546, time: 80.203
steps: 99975, episodes: 4000, mean episode reward: -553.1760797288499, time: 81.087
steps: 124975, episodes: 5000, mean episode reward: -540.7073286543327, time: 79.749
steps: 149975, episodes: 6000, mean episode reward: -524.5828548093348, time: 80.255
steps: 174975, episodes: 7000, mean episode reward: -517.6781520493872, time: 81.425
steps: 199975, episodes: 8000, mean episode reward: -506.41149758666126, time: 80.944
steps: 224975, episodes: 9000, mean episode reward: -498.1527440563604, time: 80.77
steps: 249975, episodes: 10000, mean episode reward: -492.1532166021507, time: 80.595
steps: 274975, episodes: 11000, mean episode reward: -482.78943631587794, time: 81.565
steps: 299975, episodes: 12000, mean episode reward: -474.2733548493984, time: 80.402
steps: 324975, episodes: 13000, mean episode reward: -477.08598638360456, time: 80.57
steps: 349975, episodes: 14000, mean episode reward: -473.0491209639959, time: 80.772
steps: 374975, episodes: 15000, mean episode reward: -467.23042872557227, time: 80.3
steps: 399975, episodes: 16000, mean episode reward: -466.0564597807502, time: 81.039
steps: 424975, episodes: 17000, mean episode reward: -469.7817647730869, time: 81.069
steps: 449975, episodes: 18000, mean episode reward: -467.51887098803036, time: 79.68
steps: 474975, episodes: 19000, mean episode reward: -466.7200263044522, time: 79.347
steps: 499975, episodes: 20000, mean episode reward: -467.6946694097351, time: 80.472
steps: 524975, episodes: 21000, mean episode reward: -470.14461568873963, time: 79.837
steps: 549975, episodes: 22000, mean episode reward: -462.0361645803148, time: 81.644
steps: 574975, episodes: 23000, mean episode reward: -462.5072385601992, time: 80.95
steps: 599975, episodes: 24000, mean episode reward: -454.85842074753333, time: 80.949
steps: 624975, episodes: 25000, mean episode reward: -462.5601483710853, time: 81.078
steps: 649975, episodes: 26000, mean episode reward: -455.3250389208276, time: 81.109
steps: 674975, episodes: 27000, mean episode reward: -460.1418540267824, time: 81.499
steps: 699975, episodes: 28000, mean episode reward: -450.6098581013811, time: 80.969
steps: 724975, episodes: 29000, mean episode reward: -453.4678306417102, time: 80.537
steps: 749975, episodes: 30000, mean episode reward: -448.839224986946, time: 79.634
steps: 774975, episodes: 31000, mean episode reward: -449.6099610121962, time: 80.503
