0 good agents
      adv rate for q_index :  0 [1e-05, 1e-05, 1e-05]
      adv rate for p_index :  0 [1e-05, 1e-05, 1e-05]
1 good agents
      adv rate for q_index :  1 [1e-05, 1e-05, 1e-05]
      adv rate for p_index :  1 [1e-05, 1e-05, 1e-05]
2 good agents
      adv rate for q_index :  2 [1e-05, 1e-05, 1e-05]
      adv rate for p_index :  2 [1e-05, 1e-05, 1e-05]
Using good policy mmmaddpg and bad policy mmmaddpg with 0 adversaries
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -681.6957316039146, time: 54.393
steps: 49975, episodes: 2000, mean episode reward: -805.4790310117128, time: 77.012
steps: 74975, episodes: 3000, mean episode reward: -607.9719950672679, time: 77.638
steps: 99975, episodes: 4000, mean episode reward: -598.0713064445092, time: 76.886
steps: 124975, episodes: 5000, mean episode reward: -571.6654373365593, time: 76.61
steps: 149975, episodes: 6000, mean episode reward: -567.8530338951695, time: 77.081
steps: 174975, episodes: 7000, mean episode reward: -563.6897950453329, time: 79.431
steps: 199975, episodes: 8000, mean episode reward: -552.0534234110683, time: 78.031
steps: 224975, episodes: 9000, mean episode reward: -547.5168739977917, time: 77.424
steps: 249975, episodes: 10000, mean episode reward: -547.8103660071702, time: 77.401
steps: 274975, episodes: 11000, mean episode reward: -538.3949973098905, time: 78.544
steps: 299975, episodes: 12000, mean episode reward: -536.0996339631412, time: 78.015
steps: 324975, episodes: 13000, mean episode reward: -530.499958534378, time: 76.616
steps: 349975, episodes: 14000, mean episode reward: -525.6418312658253, time: 76.905
steps: 374975, episodes: 15000, mean episode reward: -516.2397064406125, time: 78.586
steps: 399975, episodes: 16000, mean episode reward: -524.8338454034935, time: 77.707
steps: 424975, episodes: 17000, mean episode reward: -519.4358247502829, time: 77.05
steps: 449975, episodes: 18000, mean episode reward: -522.261808022263, time: 77.527
steps: 474975, episodes: 19000, mean episode reward: -521.3546572735416, time: 78.073
steps: 499975, episodes: 20000, mean episode reward: -521.6985448357495, time: 78.103
steps: 524975, episodes: 21000, mean episode reward: -518.7339835194069, time: 77.361
steps: 549975, episodes: 22000, mean episode reward: -520.3322247225686, time: 78.283
steps: 574975, episodes: 23000, mean episode reward: -518.8219547131262, time: 79.285
steps: 599975, episodes: 24000, mean episode reward: -520.8866804612476, time: 78.134
steps: 624975, episodes: 25000, mean episode reward: -516.2444702858555, time: 78.866
steps: 649975, episodes: 26000, mean episode reward: -519.0000710515924, time: 77.795
steps: 674975, episodes: 27000, mean episode reward: -520.6256365106078, time: 79.209
steps: 699975, episodes: 28000, mean episode reward: -519.6475448813728, time: 78.878
steps: 724975, episodes: 29000, mean episode reward: -525.3115989023773, time: 80.164
steps: 749975, episodes: 30000, mean episode reward: -517.7791719155996, time: 78.775
steps: 774975, episodes: 31000, mean episode reward: -517.2910734309488, time: 80.049
steps: 799975, episodes: 32000, mean episode reward: -522.0584672593377, time: 79.208
steps: 824975, episodes: 33000, mean episode reward: -521.3200592671524, time: 78.496
steps: 849975, episodes: 34000, mean episode reward: -519.7733476696534, time: 79.081
steps: 874975, episodes: 35000, mean episode reward: -518.2749379162758, time: 79.22
steps: 899975, episodes: 36000, mean episode reward: -514.9668970735929, time: 79.505
steps: 924975, episodes: 37000, mean episode reward: -516.739589775397, time: 78.785
steps: 949975, episodes: 38000, mean episode reward: -518.7638159517143, time: 79.284
steps: 974975, episodes: 39000, mean episode reward: -514.0590496349076, time: 79.399
steps: 999975, episodes: 40000, mean episode reward: -513.0897087595062, time: 79.283
steps: 1024975, episodes: 41000, mean episode reward: -520.0095519504837, time: 80.077
steps: 1049975, episodes: 42000, mean episode reward: -520.5029697303177, time: 79.864
steps: 1074975, episodes: 43000, mean episode reward: -518.2791601968735, time: 81.397
steps: 1099975, episodes: 44000, mean episode reward: -521.1756244382487, time: 81.537
steps: 1124975, episodes: 45000, mean episode reward: -520.1433642570405, time: 80.611
steps: 1149975, episodes: 46000, mean episode reward: -523.137932064625, time: 82.132
steps: 1174975, episodes: 47000, mean episode reward: -521.2982708846474, time: 81.933
steps: 1199975, episodes: 48000, mean episode reward: -527.3031945485511, time: 80.948
steps: 1224975, episodes: 49000, mean episode reward: -529.5409424016046, time: 82.591
steps: 1249975, episodes: 50000, mean episode reward: -529.6770253518326, time: 81.72
steps: 1274975, episodes: 51000, mean episode reward: -520.8160127170419, time: 81.315
steps: 1299975, episodes: 52000, mean episode reward: -519.2465680608504, time: 81.106
steps: 1324975, episodes: 53000, mean episode reward: -525.1680132759367, time: 81.024
steps: 1349975, episodes: 54000, mean episode reward: -521.0474939374362, time: 79.664
steps: 1374975, episodes: 55000, mean episode reward: -526.1553785938495, time: 80.425
steps: 1399975, episodes: 56000, mean episode reward: -524.1881848789667, time: 81.989
steps: 1424975, episodes: 57000, mean episode reward: -528.9141969961731, time: 82.181
steps: 1449975, episodes: 58000, mean episode reward: -521.8806105342469, time: 80.609
steps: 1474975, episodes: 59000, mean episode reward: -525.8371641489938, time: 79.341
steps: 1499975, episodes: 60000, mean episode reward: -524.8451446815143, time: 80.639
steps: 1524975, episodes: 61000, mean episode reward: -521.3005264701663, time: 82.199
steps: 1549975, episodes: 62000, mean episode reward: -519.6720670694608, time: 81.322
steps: 1574975, episodes: 63000, mean episode reward: -522.856269153666, time: 80.737
steps: 1599975, episodes: 64000, mean episode reward: -521.9366594834909, time: 80.645
steps: 1624975, episodes: 65000, mean episode reward: -524.8761408602259, time: 81.35
steps: 1649975, episodes: 66000, mean episode reward: -524.9117103992608, time: 80.801
steps: 1674975, episodes: 67000, mean episode reward: -524.5923683093872, time: 79.382
steps: 1699975, episodes: 68000, mean episode reward: -527.4191929326473, time: 81.96
steps: 1724975, episodes: 69000, mean episode reward: -529.7605657069932, time: 81.391
steps: 1749975, episodes: 70000, mean episode reward: -528.5614678517669, time: 82.395
steps: 1774975, episodes: 71000, mean episode reward: -527.2056290051466, time: 81.878
steps: 1799975, episodes: 72000, mean episode reward: -530.1263683361087, time: 81.528
steps: 1824975, episodes: 73000, mean episode reward: -529.9154669019292, time: 81.27
steps: 1849975, episodes: 74000, mean episode reward: -530.5115937339103, time: 81.895
steps: 1874975, episodes: 75000, mean episode reward: -526.5430441827335, time: 80.83
steps: 1899975, episodes: 76000, mean episode reward: -527.8142771314045, time: 82.379
steps: 1924975, episodes: 77000, mean episode reward: -527.2975297838435, time: 81.837
steps: 1949975, episodes: 78000, mean episode reward: -523.1608801736676, time: 80.218
steps: 1974975, episodes: 79000, mean episode reward: -532.5087671235718, time: 82.147
steps: 1999975, episodes: 80000, mean episode reward: -527.6030775396579, time: 82.12
steps: 2024975, episodes: 81000, mean episode reward: -530.3113327112128, time: 81.122
steps: 2049975, episodes: 82000, mean episode reward: -530.5103000185911, time: 81.41
steps: 2074975, episodes: 83000, mean episode reward: -533.3736160021299, time: 80.941
steps: 2099975, episodes: 84000, mean episode reward: -534.7777081959364, time: 80.405
steps: 2124975, episodes: 85000, mean episode reward: -534.3411245875091, time: 81.918
steps: 2149975, episodes: 86000, mean episode reward: -528.6349168860293, time: 81.042
steps: 2174975, episodes: 87000, mean episode reward: -533.1265023249597, time: 81.893
steps: 2199975, episodes: 88000, mean episode reward: -533.2962717908541, time: 82.098
steps: 2224975, episodes: 89000, mean episode reward: -535.127761313739, time: 81.207
steps: 2249975, episodes: 90000, mean episode reward: -538.2222545642943, time: 82.346
steps: 2274975, episodes: 91000, mean episode reward: -536.9263404590704, time: 81.937
steps: 2299975, episodes: 92000, mean episode reward: -536.0422994892108, time: 81.65
steps: 2324975, episodes: 93000, mean episode reward: -538.1191342665073, time: 80.658
steps: 2349975, episodes: 94000, mean episode reward: -540.7036530215104, time: 79.485
steps: 2374975, episodes: 95000, mean episode reward: -542.4745155515901, time: 80.77
steps: 2399975, episodes: 96000, mean episode reward: -536.886883050285, time: 82.206
steps: 2424975, episodes: 97000, mean episode reward: -540.0485158786206, time: 81.13
steps: 2449975, episodes: 98000, mean episode reward: -536.0135880989244, time: 82.649
steps: 2474975, episodes: 99000, mean episode reward: -537.9899797293157, time: 81.576
steps: 2499975, episodes: 100000, mean episode reward: -539.1000508937717, time: 78.687
...Finished total of 100001 episodes.
