0 good agents
      adv rate for q_index :  0 [1e-05, 1e-05, 1e-05]
      adv rate for p_index :  0 [1e-05, 1e-05, 1e-05]
1 good agents
      adv rate for q_index :  1 [1e-05, 1e-05, 1e-05]
      adv rate for p_index :  1 [1e-05, 1e-05, 1e-05]
2 good agents
      adv rate for q_index :  2 [1e-05, 1e-05, 1e-05]
      adv rate for p_index :  2 [1e-05, 1e-05, 1e-05]
Using good policy mmmaddpg and bad policy mmmaddpg with 0 adversaries
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -683.4512377331081, time: 55.724
steps: 49975, episodes: 2000, mean episode reward: -748.4081235605348, time: 79.222
steps: 74975, episodes: 3000, mean episode reward: -599.4479850014187, time: 77.917
steps: 99975, episodes: 4000, mean episode reward: -586.9679346400762, time: 80.509
steps: 124975, episodes: 5000, mean episode reward: -568.05059387103, time: 78.755
steps: 149975, episodes: 6000, mean episode reward: -552.4363768690002, time: 78.293
steps: 174975, episodes: 7000, mean episode reward: -549.0110053495634, time: 79.723
steps: 199975, episodes: 8000, mean episode reward: -547.2721936510563, time: 78.06
steps: 224975, episodes: 9000, mean episode reward: -543.2225897284295, time: 79.961
steps: 249975, episodes: 10000, mean episode reward: -532.9650974226931, time: 80.441
steps: 274975, episodes: 11000, mean episode reward: -534.2150351160794, time: 80.625
steps: 299975, episodes: 12000, mean episode reward: -531.6881759060426, time: 79.887
steps: 324975, episodes: 13000, mean episode reward: -527.5256067448885, time: 79.919
steps: 349975, episodes: 14000, mean episode reward: -519.818268993953, time: 79.531
steps: 374975, episodes: 15000, mean episode reward: -517.9206078241281, time: 80.733
steps: 399975, episodes: 16000, mean episode reward: -513.4124474953799, time: 80.041
steps: 424975, episodes: 17000, mean episode reward: -513.1062151418316, time: 78.941
steps: 449975, episodes: 18000, mean episode reward: -508.25507892307337, time: 80.091
steps: 474975, episodes: 19000, mean episode reward: -507.3102551127003, time: 80.487
steps: 499975, episodes: 20000, mean episode reward: -511.4509251024242, time: 80.087
steps: 524975, episodes: 21000, mean episode reward: -508.66026922016056, time: 79.257
steps: 549975, episodes: 22000, mean episode reward: -511.6142370296548, time: 79.593
steps: 574975, episodes: 23000, mean episode reward: -505.5082038736338, time: 80.878
steps: 599975, episodes: 24000, mean episode reward: -507.34271371616984, time: 80.513
steps: 624975, episodes: 25000, mean episode reward: -504.59744179467566, time: 79.196
steps: 649975, episodes: 26000, mean episode reward: -505.3001300296188, time: 81.448
steps: 674975, episodes: 27000, mean episode reward: -503.90562172675453, time: 81.786
steps: 699975, episodes: 28000, mean episode reward: -499.87738624905955, time: 81.744
steps: 724975, episodes: 29000, mean episode reward: -502.89904737075096, time: 79.963
steps: 749975, episodes: 30000, mean episode reward: -505.2269659565753, time: 81.01
steps: 774975, episodes: 31000, mean episode reward: -495.87756978890735, time: 81.332
steps: 799975, episodes: 32000, mean episode reward: -499.5212066764876, time: 79.94
steps: 824975, episodes: 33000, mean episode reward: -497.5114062638655, time: 81.969
steps: 849975, episodes: 34000, mean episode reward: -498.81319687639603, time: 81.289
steps: 874975, episodes: 35000, mean episode reward: -501.6931601431446, time: 78.72
steps: 899975, episodes: 36000, mean episode reward: -498.0313014179305, time: 79.068
steps: 924975, episodes: 37000, mean episode reward: -497.0085872457007, time: 81.728
steps: 949975, episodes: 38000, mean episode reward: -498.96825330803097, time: 81.924
steps: 974975, episodes: 39000, mean episode reward: -501.95242122523894, time: 79.616
steps: 999975, episodes: 40000, mean episode reward: -496.584848864159, time: 80.711
steps: 1024975, episodes: 41000, mean episode reward: -497.53857978020494, time: 80.788
steps: 1049975, episodes: 42000, mean episode reward: -499.4072531350356, time: 80.525
steps: 1074975, episodes: 43000, mean episode reward: -499.62669713712336, time: 82.032
steps: 1099975, episodes: 44000, mean episode reward: -497.3025813049526, time: 82.513
steps: 1124975, episodes: 45000, mean episode reward: -501.93502924270024, time: 82.041
steps: 1149975, episodes: 46000, mean episode reward: -500.43742558944797, time: 84.161
steps: 1174975, episodes: 47000, mean episode reward: -495.9745853638085, time: 83.521
steps: 1199975, episodes: 48000, mean episode reward: -493.0617911173557, time: 84.454
steps: 1224975, episodes: 49000, mean episode reward: -499.497181338997, time: 82.968
steps: 1249975, episodes: 50000, mean episode reward: -497.58819242338706, time: 82.195
steps: 1274975, episodes: 51000, mean episode reward: -495.0418960487713, time: 83.777
steps: 1299975, episodes: 52000, mean episode reward: -498.88370425692233, time: 84.123
steps: 1324975, episodes: 53000, mean episode reward: -493.75171878506546, time: 82.412
steps: 1349975, episodes: 54000, mean episode reward: -494.5298337627165, time: 84.345
steps: 1374975, episodes: 55000, mean episode reward: -494.4595360176503, time: 83.791
steps: 1399975, episodes: 56000, mean episode reward: -499.1629616790383, time: 82.108
steps: 1424975, episodes: 57000, mean episode reward: -494.30037891122254, time: 83.165
steps: 1449975, episodes: 58000, mean episode reward: -496.14926831977, time: 83.813
steps: 1474975, episodes: 59000, mean episode reward: -496.5620016513509, time: 81.195
steps: 1499975, episodes: 60000, mean episode reward: -497.2876206776467, time: 82.688
steps: 1524975, episodes: 61000, mean episode reward: -499.4340480509489, time: 83.709
steps: 1549975, episodes: 62000, mean episode reward: -498.32124358454206, time: 83.032
steps: 1574975, episodes: 63000, mean episode reward: -497.44328790816337, time: 81.899
steps: 1599975, episodes: 64000, mean episode reward: -492.53591912087177, time: 83.523
steps: 1624975, episodes: 65000, mean episode reward: -494.28910886905294, time: 83.697
steps: 1649975, episodes: 66000, mean episode reward: -494.5201988486588, time: 82.556
steps: 1674975, episodes: 67000, mean episode reward: -502.1901312080206, time: 83.816
steps: 1699975, episodes: 68000, mean episode reward: -501.72606614647583, time: 83.924
steps: 1724975, episodes: 69000, mean episode reward: -494.5687904962255, time: 84.455
steps: 1749975, episodes: 70000, mean episode reward: -494.36642231554185, time: 83.317
steps: 1774975, episodes: 71000, mean episode reward: -492.24422916225495, time: 81.341
