0 good agents
      adv rate for q_index :  0 [1e-05, 1e-05, 1e-05]
      adv rate for p_index :  0 [1e-05, 1e-05, 1e-05]
1 good agents
      adv rate for q_index :  1 [1e-05, 1e-05, 1e-05]
      adv rate for p_index :  1 [1e-05, 1e-05, 1e-05]
2 good agents
      adv rate for q_index :  2 [1e-05, 1e-05, 1e-05]
      adv rate for p_index :  2 [1e-05, 1e-05, 1e-05]
Using good policy mmmaddpg and bad policy mmmaddpg with 0 adversaries
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -658.515892027549, time: 62.82
steps: 49975, episodes: 2000, mean episode reward: -790.9052981368736, time: 81.351
steps: 74975, episodes: 3000, mean episode reward: -599.047872924599, time: 80.863
steps: 99975, episodes: 4000, mean episode reward: -567.3015232218945, time: 80.349
steps: 124975, episodes: 5000, mean episode reward: -540.0135092997418, time: 80.479
steps: 149975, episodes: 6000, mean episode reward: -527.3635755882149, time: 80.299
steps: 174975, episodes: 7000, mean episode reward: -515.8501314554937, time: 81.459
steps: 199975, episodes: 8000, mean episode reward: -509.707210122553, time: 80.181
steps: 224975, episodes: 9000, mean episode reward: -496.7691965517848, time: 80.425
steps: 249975, episodes: 10000, mean episode reward: -497.5766160173613, time: 81.127
steps: 274975, episodes: 11000, mean episode reward: -489.10526584298486, time: 79.622
steps: 299975, episodes: 12000, mean episode reward: -481.3389775471096, time: 79.917
steps: 324975, episodes: 13000, mean episode reward: -476.2928406253867, time: 81.038
steps: 349975, episodes: 14000, mean episode reward: -473.3800749539038, time: 80.689
steps: 374975, episodes: 15000, mean episode reward: -470.2942181449304, time: 80.238
steps: 399975, episodes: 16000, mean episode reward: -465.8553265714851, time: 80.375
steps: 424975, episodes: 17000, mean episode reward: -466.75886054645883, time: 79.994
steps: 449975, episodes: 18000, mean episode reward: -466.90841226333765, time: 81.009
steps: 474975, episodes: 19000, mean episode reward: -458.0129878142388, time: 80.784
steps: 499975, episodes: 20000, mean episode reward: -461.79039153946155, time: 80.892
steps: 524975, episodes: 21000, mean episode reward: -452.75034328976847, time: 79.466
steps: 549975, episodes: 22000, mean episode reward: -454.03632461333575, time: 81.128
steps: 574975, episodes: 23000, mean episode reward: -453.0199066984942, time: 78.417
steps: 599975, episodes: 24000, mean episode reward: -446.6756166648002, time: 80.83
steps: 624975, episodes: 25000, mean episode reward: -444.5213145947453, time: 80.249
steps: 649975, episodes: 26000, mean episode reward: -444.2657344157828, time: 81.33
steps: 674975, episodes: 27000, mean episode reward: -446.2133552676851, time: 80.56
steps: 699975, episodes: 28000, mean episode reward: -446.8927984122201, time: 81.291
steps: 724975, episodes: 29000, mean episode reward: -441.69596905328234, time: 80.557
steps: 749975, episodes: 30000, mean episode reward: -438.2600792704448, time: 80.821
steps: 774975, episodes: 31000, mean episode reward: -440.1737660288456, time: 80.457
steps: 799975, episodes: 32000, mean episode reward: -440.30749688753684, time: 80.445
steps: 824975, episodes: 33000, mean episode reward: -438.72904095396785, time: 78.635
steps: 849975, episodes: 34000, mean episode reward: -436.1790982051928, time: 81.089
steps: 874975, episodes: 35000, mean episode reward: -435.5582410909414, time: 80.633
steps: 899975, episodes: 36000, mean episode reward: -433.12371137433564, time: 80.591
steps: 924975, episodes: 37000, mean episode reward: -436.7443037493094, time: 80.416
steps: 949975, episodes: 38000, mean episode reward: -436.8181866307762, time: 80.285
steps: 974975, episodes: 39000, mean episode reward: -433.42621182397534, time: 79.749
steps: 999975, episodes: 40000, mean episode reward: -430.06927424462594, time: 81.711
steps: 1024975, episodes: 41000, mean episode reward: -434.3976203181097, time: 81.343
steps: 1049975, episodes: 42000, mean episode reward: -436.32687348959695, time: 80.91
steps: 1074975, episodes: 43000, mean episode reward: -431.5583338238312, time: 81.254
steps: 1099975, episodes: 44000, mean episode reward: -431.11294426101375, time: 82.271
steps: 1124975, episodes: 45000, mean episode reward: -431.554844364883, time: 80.824
steps: 1149975, episodes: 46000, mean episode reward: -432.6071645407411, time: 81.287
steps: 1174975, episodes: 47000, mean episode reward: -429.6621622828007, time: 81.405
steps: 1199975, episodes: 48000, mean episode reward: -429.92721708205573, time: 81.197
steps: 1224975, episodes: 49000, mean episode reward: -432.41396429505244, time: 80.801
steps: 1249975, episodes: 50000, mean episode reward: -431.21302184709344, time: 80.871
steps: 1274975, episodes: 51000, mean episode reward: -431.2657673746727, time: 81.612
steps: 1299975, episodes: 52000, mean episode reward: -430.9136382903209, time: 79.504
steps: 1324975, episodes: 53000, mean episode reward: -431.7183562006785, time: 81.444
steps: 1349975, episodes: 54000, mean episode reward: -431.6255999155225, time: 80.001
steps: 1374975, episodes: 55000, mean episode reward: -426.697959086035, time: 81.55
steps: 1399975, episodes: 56000, mean episode reward: -431.50339166036235, time: 80.996
steps: 1424975, episodes: 57000, mean episode reward: -425.2838128040545, time: 65.593
